"Notes"	"Residence State"	"Residence State Code"	"Year"	"Year Code"	"Month"	"Month Code"	Deaths	Population	Crude Rate
	"Nevada"	"32"	"2020"	"2020"	"Feb., 2020"	"2020/02"	2192	Not Applicable	Not Applicable
	"Nevada"	"32"	"2020"	"2020"	"Mar., 2020"	"2020/03"	2277	Not Applicable	Not Applicable
	"Nevada"	"32"	"2020"	"2020"	"Apr., 2020"	"2020/04"	2423	Not Applicable	Not Applicable
	"Nevada"	"32"	"2020"	"2020"	"May, 2020"	"2020/05"	2329	Not Applicable	Not Applicable
	"Nevada"	"32"	"2020"	"2020"	"Jun., 2020"	"2020/06"	2284	Not Applicable	Not Applicable
	"Nevada"	"32"	"2020"	"2020"	"Jul., 2020"	"2020/07"	2713	Not Applicable	Not Applicable
	"Nevada"	"32"	"2020"	"2020"	"Aug., 2020"	"2020/08"	2830	Not Applicable	Not Applicable
	"Nevada"	"32"	"2020"	"2020"	"Sep., 2020"	"2020/09"	2340	Not Applicable	Not Applicable
	"Nevada"	"32"	"2020"	"2020"	"Oct., 2020"	"2020/10"	2388	Not Applicable	Not Applicable
	"Nevada"	"32"	"2020"	"2020"	"Nov., 2020"	"2020/11"	2715	Not Applicable	Not Applicable
	"Nevada"	"32"	"2020"	"2020"	"Dec., 2020"	"2020/12"	3733	Not Applicable	Not Applicable
	"Nevada"	"32"	"2021 (provisional)"	"2021"	"Jan., 2021 (provisional)"	"2021/01"	3610	Not Applicable	Not Applicable
	"Nevada"	"32"	"2021 (provisional)"	"2021"	"Feb., 2021 (provisional)"	"2021/02"	2640	Not Applicable	Not Applicable
	"Nevada"	"32"	"2021 (provisional)"	"2021"	"Mar., 2021 (provisional)"	"2021/03"	2509	Not Applicable	Not Applicable
	"Nevada"	"32"	"2021 (provisional)"	"2021"	"Apr., 2021 (provisional)"	"2021/04"	2272	Not Applicable	Not Applicable
	"Nevada"	"32"	"2021 (provisional)"	"2021"	"May, 2021 (provisional)"	"2021/05"	2313	Not Applicable	Not Applicable
	"Nevada"	"32"	"2021 (provisional)"	"2021"	"Jun., 2021 (provisional)"	"2021/06"	2297	Not Applicable	Not Applicable
	"Nevada"	"32"	"2021 (provisional)"	"2021"	"Jul., 2021 (provisional)"	"2021/07"	2755	Not Applicable	Not Applicable
	"Nevada"	"32"	"2021 (provisional)"	"2021"	"Aug., 2021 (provisional)"	"2021/08"	3020	Not Applicable	Not Applicable
	"Nevada"	"32"	"2021 (provisional)"	"2021"	"Sep., 2021 (provisional)"	"2021/09"	2925	Not Applicable	Not Applicable
	"Nevada"	"32"	"2021 (provisional)"	"2021"	"Oct., 2021 (provisional)"	"2021/10"	2869	Not Applicable	Not Applicable
	"Nevada"	"32"	"2021 (provisional)"	"2021"	"Nov., 2021 (provisional)"	"2021/11"	2750	Not Applicable	Not Applicable
	"Nevada"	"32"	"2021 (provisional)"	"2021"	"Dec., 2021 (provisional)"	"2021/12"	2963	Not Applicable	Not Applicable
	"Nevada"	"32"	"2022 (provisional and partial)"	"2022"	"Jan., 2022 (provisional)"	"2022/01"	3560	Not Applicable	Not Applicable
	"Nevada"	"32"	"2022 (provisional and partial)"	"2022"	"Feb., 2022 (provisional)"	"2022/02"	2862	Not Applicable	Not Applicable
	"Nevada"	"32"	"2022 (provisional and partial)"	"2022"	"Mar., 2022 (provisional)"	"2022/03"	2575	Not Applicable	Not Applicable
	"Nevada"	"32"	"2022 (provisional and partial)"	"2022"	"Apr., 2022 (provisional)"	"2022/04"	2419	Not Applicable	Not Applicable
	"Nevada"	"32"	"2022 (provisional and partial)"	"2022"	"May, 2022 (provisional)"	"2022/05"	2384	Not Applicable	Not Applicable
	"Nevada"	"32"	"2022 (provisional and partial)"	"2022"	"Jun., 2022 (provisional)"	"2022/06"	2332	Not Applicable	Not Applicable
	"Nevada"	"32"	"2022 (provisional and partial)"	"2022"	"Jul., 2022 (provisional)"	"2022/07"	2498	Not Applicable	Not Applicable
	"Nevada"	"32"	"2022 (provisional and partial)"	"2022"	"Aug., 2022 (provisional)"	"2022/08"	2296	Not Applicable	Not Applicable
	"Nevada"	"32"	"2022 (provisional and partial)"	"2022"	"Sep., 2022 (provisional)"	"2022/09"	1558	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"2018"	"2018"	"Jan., 2018"	"2018/01"	1188	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"2018"	"2018"	"Feb., 2018"	"2018/02"	1105	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"2018"	"2018"	"Mar., 2018"	"2018/03"	1060	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"2018"	"2018"	"Apr., 2018"	"2018/04"	1055	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"2018"	"2018"	"May, 2018"	"2018/05"	1057	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"2018"	"2018"	"Jun., 2018"	"2018/06"	975	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"2018"	"2018"	"Jul., 2018"	"2018/07"	1018	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"2018"	"2018"	"Aug., 2018"	"2018/08"	1004	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"2018"	"2018"	"Sep., 2018"	"2018/09"	1016	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"2018"	"2018"	"Oct., 2018"	"2018/10"	1115	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"2018"	"2018"	"Nov., 2018"	"2018/11"	1038	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"2018"	"2018"	"Dec., 2018"	"2018/12"	1143	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"2019"	"2019"	"Jan., 2019"	"2019/01"	1165	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"2019"	"2019"	"Feb., 2019"	"2019/02"	1070	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"2019"	"2019"	"Mar., 2019"	"2019/03"	1151	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"2019"	"2019"	"Apr., 2019"	"2019/04"	1042	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"2019"	"2019"	"May, 2019"	"2019/05"	1019	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"2019"	"2019"	"Jun., 2019"	"2019/06"	937	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"2019"	"2019"	"Jul., 2019"	"2019/07"	969	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"2019"	"2019"	"Aug., 2019"	"2019/08"	1040	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"2019"	"2019"	"Sep., 2019"	"2019/09"	997	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"2019"	"2019"	"Oct., 2019"	"2019/10"	1093	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"2019"	"2019"	"Nov., 2019"	"2019/11"	1062	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"2019"	"2019"	"Dec., 2019"	"2019/12"	1199	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"2020"	"2020"	"Jan., 2020"	"2020/01"	1115	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"2020"	"2020"	"Feb., 2020"	"2020/02"	1047	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"2020"	"2020"	"Mar., 2020"	"2020/03"	1161	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"2020"	"2020"	"Apr., 2020"	"2020/04"	1132	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"2020"	"2020"	"May, 2020"	"2020/05"	1243	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"2020"	"2020"	"Jun., 2020"	"2020/06"	1114	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"2020"	"2020"	"Jul., 2020"	"2020/07"	1121	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"2020"	"2020"	"Aug., 2020"	"2020/08"	1041	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"2020"	"2020"	"Sep., 2020"	"2020/09"	1056	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"2020"	"2020"	"Oct., 2020"	"2020/10"	1096	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"2020"	"2020"	"Nov., 2020"	"2020/11"	1181	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"2020"	"2020"	"Dec., 2020"	"2020/12"	1393	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"2021 (provisional)"	"2021"	"Jan., 2021 (provisional)"	"2021/01"	1460	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"2021 (provisional)"	"2021"	"Feb., 2021 (provisional)"	"2021/02"	1062	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"2021 (provisional)"	"2021"	"Mar., 2021 (provisional)"	"2021/03"	1068	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"2021 (provisional)"	"2021"	"Apr., 2021 (provisional)"	"2021/04"	1057	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"2021 (provisional)"	"2021"	"May, 2021 (provisional)"	"2021/05"	1079	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"2021 (provisional)"	"2021"	"Jun., 2021 (provisional)"	"2021/06"	1088	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"2021 (provisional)"	"2021"	"Jul., 2021 (provisional)"	"2021/07"	1076	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"2021 (provisional)"	"2021"	"Aug., 2021 (provisional)"	"2021/08"	1116	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"2021 (provisional)"	"2021"	"Sep., 2021 (provisional)"	"2021/09"	1128	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"2021 (provisional)"	"2021"	"Oct., 2021 (provisional)"	"2021/10"	1259	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"2021 (provisional)"	"2021"	"Nov., 2021 (provisional)"	"2021/11"	1315	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"2021 (provisional)"	"2021"	"Dec., 2021 (provisional)"	"2021/12"	1490	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"2022 (provisional and partial)"	"2022"	"Jan., 2022 (provisional)"	"2022/01"	1499	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"2022 (provisional and partial)"	"2022"	"Feb., 2022 (provisional)"	"2022/02"	1210	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"2022 (provisional and partial)"	"2022"	"Mar., 2022 (provisional)"	"2022/03"	1201	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"2022 (provisional and partial)"	"2022"	"Apr., 2022 (provisional)"	"2022/04"	1106	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"2022 (provisional and partial)"	"2022"	"May, 2022 (provisional)"	"2022/05"	1138	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"2022 (provisional and partial)"	"2022"	"Jun., 2022 (provisional)"	"2022/06"	1146	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"2022 (provisional and partial)"	"2022"	"Jul., 2022 (provisional)"	"2022/07"	1136	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"2022 (provisional and partial)"	"2022"	"Aug., 2022 (provisional)"	"2022/08"	1196	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"2022 (provisional and partial)"	"2022"	"Sep., 2022 (provisional)"	"2022/09"	859	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2018"	"2018"	"Jan., 2018"	"2018/01"	7503	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2018"	"2018"	"Feb., 2018"	"2018/02"	6452	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2018"	"2018"	"Mar., 2018"	"2018/03"	6680	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2018"	"2018"	"Apr., 2018"	"2018/04"	6181	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2018"	"2018"	"May, 2018"	"2018/05"	5950	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2018"	"2018"	"Jun., 2018"	"2018/06"	5871	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2018"	"2018"	"Jul., 2018"	"2018/07"	6108	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2018"	"2018"	"Aug., 2018"	"2018/08"	6099	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2018"	"2018"	"Sep., 2018"	"2018/09"	5719	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2018"	"2018"	"Oct., 2018"	"2018/10"	6324	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2018"	"2018"	"Nov., 2018"	"2018/11"	6260	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2018"	"2018"	"Dec., 2018"	"2018/12"	6618	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2019"	"2019"	"Jan., 2019"	"2019/01"	6908	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2019"	"2019"	"Feb., 2019"	"2019/02"	6340	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2019"	"2019"	"Mar., 2019"	"2019/03"	6745	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2019"	"2019"	"Apr., 2019"	"2019/04"	5961	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2019"	"2019"	"May, 2019"	"2019/05"	6103	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2019"	"2019"	"Jun., 2019"	"2019/06"	5858	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2019"	"2019"	"Jul., 2019"	"2019/07"	6033	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2019"	"2019"	"Aug., 2019"	"2019/08"	5910	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2019"	"2019"	"Sep., 2019"	"2019/09"	5748	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2019"	"2019"	"Oct., 2019"	"2019/10"	6208	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2019"	"2019"	"Nov., 2019"	"2019/11"	6309	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2019"	"2019"	"Dec., 2019"	"2019/12"	6887	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2020"	"2020"	"Jan., 2020"	"2020/01"	7013	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2020"	"2020"	"Feb., 2020"	"2020/02"	6328	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2020"	"2020"	"Mar., 2020"	"2020/03"	8052	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2020"	"2020"	"Apr., 2020"	"2020/04"	17958	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2020"	"2020"	"May, 2020"	"2020/05"	9629	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2020"	"2020"	"Jun., 2020"	"2020/06"	6360	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2020"	"2020"	"Jul., 2020"	"2020/07"	6145	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2020"	"2020"	"Aug., 2020"	"2020/08"	5982	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2020"	"2020"	"Sep., 2020"	"2020/09"	5910	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2020"	"2020"	"Oct., 2020"	"2020/10"	6266	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2020"	"2020"	"Nov., 2020"	"2020/11"	7127	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2020"	"2020"	"Dec., 2020"	"2020/12"	9233	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2021 (provisional)"	"2021"	"Jan., 2021 (provisional)"	"2021/01"	9098	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2021 (provisional)"	"2021"	"Feb., 2021 (provisional)"	"2021/02"	7535	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2021 (provisional)"	"2021"	"Mar., 2021 (provisional)"	"2021/03"	7294	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2021 (provisional)"	"2021"	"Apr., 2021 (provisional)"	"2021/04"	7096	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2021 (provisional)"	"2021"	"May, 2021 (provisional)"	"2021/05"	6425	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2021 (provisional)"	"2021"	"Jun., 2021 (provisional)"	"2021/06"	5939	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2021 (provisional)"	"2021"	"Jul., 2021 (provisional)"	"2021/07"	6070	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2021 (provisional)"	"2021"	"Aug., 2021 (provisional)"	"2021/08"	6465	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2021 (provisional)"	"2021"	"Sep., 2021 (provisional)"	"2021/09"	6546	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2021 (provisional)"	"2021"	"Oct., 2021 (provisional)"	"2021/10"	7025	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2021 (provisional)"	"2021"	"Nov., 2021 (provisional)"	"2021/11"	6738	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2021 (provisional)"	"2021"	"Dec., 2021 (provisional)"	"2021/12"	7801	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2022 (provisional and partial)"	"2022"	"Jan., 2022 (provisional)"	"2022/01"	10324	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2022 (provisional and partial)"	"2022"	"Feb., 2022 (provisional)"	"2022/02"	6846	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2022 (provisional and partial)"	"2022"	"Mar., 2022 (provisional)"	"2022/03"	6508	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2022 (provisional and partial)"	"2022"	"Apr., 2022 (provisional)"	"2022/04"	5937	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2022 (provisional and partial)"	"2022"	"May, 2022 (provisional)"	"2022/05"	6450	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2022 (provisional and partial)"	"2022"	"Jun., 2022 (provisional)"	"2022/06"	5982	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2022 (provisional and partial)"	"2022"	"Jul., 2022 (provisional)"	"2022/07"	6258	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2022 (provisional and partial)"	"2022"	"Aug., 2022 (provisional)"	"2022/08"	6136	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2022 (provisional and partial)"	"2022"	"Sep., 2022 (provisional)"	"2022/09"	4620	Not Applicable	Not Applicable
	"New Mexico"	"35"	"2018"	"2018"	"Jan., 2018"	"2018/01"	1800	Not Applicable	Not Applicable
	"New Mexico"	"35"	"2018"	"2018"	"Feb., 2018"	"2018/02"	1621	Not Applicable	Not Applicable
	"New Mexico"	"35"	"2018"	"2018"	"Mar., 2018"	"2018/03"	1692	Not Applicable	Not Applicable
	"New Mexico"	"35"	"2018"	"2018"	"Apr., 2018"	"2018/04"	1593	Not Applicable	Not Applicable
	"New Mexico"	"35"	"2018"	"2018"	"May, 2018"	"2018/05"	1497	Not Applicable	Not Applicable
	"New Mexico"	"35"	"2018"	"2018"	"Jun., 2018"	"2018/06"	1556	Not Applicable	Not Applicable
	"New Mexico"	"35"	"2018"	"2018"	"Jul., 2018"	"2018/07"	1503	Not Applicable	Not Applicable
	"New Mexico"	"35"	"2018"	"2018"	"Aug., 2018"	"2018/08"	1469	Not Applicable	Not Applicable
	"New Mexico"	"35"	"2018"	"2018"	"Sep., 2018"	"2018/09"	1505	Not Applicable	Not Applicable
	"New Mexico"	"35"	"2018"	"2018"	"Oct., 2018"	"2018/10"	1596	Not Applicable	Not Applicable
	"New Mexico"	"35"	"2018"	"2018"	"Nov., 2018"	"2018/11"	1552	Not Applicable	Not Applicable
	"New Mexico"	"35"	"2018"	"2018"	"Dec., 2018"	"2018/12"	1623	Not Applicable	Not Applicable
	"New Mexico"	"35"	"2019"	"2019"	"Jan., 2019"	"2019/01"	1829	Not Applicable	Not Applicable
	"New Mexico"	"35"	"2019"	"2019"	"Feb., 2019"	"2019/02"	1587	Not Applicable	Not Applicable
	"New Mexico"	"35"	"2019"	"2019"	"Mar., 2019"	"2019/03"	1729	Not Applicable	Not Applicable
	"New Mexico"	"35"	"2019"	"2019"	"Apr., 2019"	"2019/04"	1602	Not Applicable	Not Applicable
	"New Mexico"	"35"	"2019"	"2019"	"May, 2019"	"2019/05"	1599	Not Applicable	Not Applicable
	"New Mexico"	"35"	"2019"	"2019"	"Jun., 2019"	"2019/06"	1554	Not Applicable	Not Applicable
	"New Mexico"	"35"	"2019"	"2019"	"Jul., 2019"	"2019/07"	1557	Not Applicable	Not Applicable
	"New Mexico"	"35"	"2019"	"2019"	"Aug., 2019"	"2019/08"	1559	Not Applicable	Not Applicable
	"New Mexico"	"35"	"2019"	"2019"	"Sep., 2019"	"2019/09"	1577	Not Applicable	Not Applicable
	"New Mexico"	"35"	"2019"	"2019"	"Oct., 2019"	"2019/10"	1593	Not Applicable	Not Applicable
	"New Mexico"	"35"	"2019"	"2019"	"Nov., 2019"	"2019/11"	1605	Not Applicable	Not Applicable
	"New Mexico"	"35"	"2019"	"2019"	"Dec., 2019"	"2019/12"	1721	Not Applicable	Not Applicable
	"New Mexico"	"35"	"2020"	"2020"	"Jan., 2020"	"2020/01"	1844	Not Applicable	Not Applicable
	"New Mexico"	"35"	"2020"	"2020"	"Feb., 2020"	"2020/02"	1657	Not Applicable	Not Applicable
	"New Mexico"	"35"	"2020"	"2020"	"Mar., 2020"	"2020/03"	1701	Not Applicable	Not Applicable
	"New Mexico"	"35"	"2020"	"2020"	"Apr., 2020"	"2020/04"	1793	Not Applicable	Not Applicable
	"New Mexico"	"35"	"2020"	"2020"	"May, 2020"	"2020/05"	1973	Not Applicable	Not Applicable
	"New Mexico"	"35"	"2020"	"2020"	"Jun., 2020"	"2020/06"	1837	Not Applicable	Not Applicable
	"New Mexico"	"35"	"2020"	"2020"	"Jul., 2020"	"2020/07"	1913	Not Applicable	Not Applicable
	"New Mexico"	"35"	"2020"	"2020"	"Aug., 2020"	"2020/08"	1862	Not Applicable	Not Applicable
	"New Mexico"	"35"	"2020"	"2020"	"Sep., 2020"	"2020/09"	1733	Not Applicable	Not Applicable
	"New Mexico"	"35"	"2020"	"2020"	"Oct., 2020"	"2020/10"	1926	Not Applicable	Not Applicable
	"New Mexico"	"35"	"2020"	"2020"	"Nov., 2020"	"2020/11"	2601	Not Applicable	Not Applicable
	"New Mexico"	"35"	"2020"	"2020"	"Dec., 2020"	"2020/12"	2967	Not Applicable	Not Applicable
	"New Mexico"	"35"	"2021 (provisional)"	"2021"	"Jan., 2021 (provisional)"	"2021/01"	2469	Not Applicable	Not Applicable
	"New Mexico"	"35"	"2021 (provisional)"	"2021"	"Feb., 2021 (provisional)"	"2021/02"	1876	Not Applicable	Not Applicable
	"New Mexico"	"35"	"2021 (provisional)"	"2021"	"Mar., 2021 (provisional)"	"2021/03"	2024	Not Applicable	Not Applicable
	"New Mexico"	"35"	"2021 (provisional)"	"2021"	"Apr., 2021 (provisional)"	"2021/04"	1848	Not Applicable	Not Applicable
	"New Mexico"	"35"	"2021 (provisional)"	"2021"	"May, 2021 (provisional)"	"2021/05"	1904	Not Applicable	Not Applicable
	"New Mexico"	"35"	"2021 (provisional)"	"2021"	"Jun., 2021 (provisional)"	"2021/06"	1803	Not Applicable	Not Applicable
	"New Mexico"	"35"	"2021 (provisional)"	"2021"	"Jul., 2021 (provisional)"	"2021/07"	1789	Not Applicable	Not Applicable
	"New Mexico"	"35"	"2021 (provisional)"	"2021"	"Aug., 2021 (provisional)"	"2021/08"	2012	Not Applicable	Not Applicable
	"New Mexico"	"35"	"2021 (provisional)"	"2021"	"Sep., 2021 (provisional)"	"2021/09"	2126	Not Applicable	Not Applicable
	"New Mexico"	"35"	"2021 (provisional)"	"2021"	"Oct., 2021 (provisional)"	"2021/10"	2176	Not Applicable	Not Applicable
	"New Mexico"	"35"	"2021 (provisional)"	"2021"	"Nov., 2021 (provisional)"	"2021/11"	2457	Not Applicable	Not Applicable
	"New Mexico"	"35"	"2021 (provisional)"	"2021"	"Dec., 2021 (provisional)"	"2021/12"	2816	Not Applicable	Not Applicable
	"New Mexico"	"35"	"2022 (provisional and partial)"	"2022"	"Jan., 2022 (provisional)"	"2022/01"	2712	Not Applicable	Not Applicable
	"New Mexico"	"35"	"2022 (provisional and partial)"	"2022"	"Feb., 2022 (provisional)"	"2022/02"	2120	Not Applicable	Not Applicable
	"New Mexico"	"35"	"2022 (provisional and partial)"	"2022"	"Mar., 2022 (provisional)"	"2022/03"	1973	Not Applicable	Not Applicable
	"New Mexico"	"35"	"2022 (provisional and partial)"	"2022"	"Apr., 2022 (provisional)"	"2022/04"	1715	Not Applicable	Not Applicable
	"New Mexico"	"35"	"2022 (provisional and partial)"	"2022"	"May, 2022 (provisional)"	"2022/05"	1873	Not Applicable	Not Applicable
	"New Mexico"	"35"	"2022 (provisional and partial)"	"2022"	"Jun., 2022 (provisional)"	"2022/06"	1755	Not Applicable	Not Applicable
	"New Mexico"	"35"	"2022 (provisional and partial)"	"2022"	"Jul., 2022 (provisional)"	"2022/07"	1715	Not Applicable	Not Applicable
	"New Mexico"	"35"	"2022 (provisional and partial)"	"2022"	"Aug., 2022 (provisional)"	"2022/08"	1649	Not Applicable	Not Applicable
	"New Mexico"	"35"	"2022 (provisional and partial)"	"2022"	"Sep., 2022 (provisional)"	"2022/09"	1087	Not Applicable	Not Applicable
	"New York"	"36"	"2018"	"2018"	"Jan., 2018"	"2018/01"	15889	Not Applicable	Not Applicable
	"New York"	"36"	"2018"	"2018"	"Feb., 2018"	"2018/02"	13326	Not Applicable	Not Applicable
	"New York"	"36"	"2018"	"2018"	"Mar., 2018"	"2018/03"	13810	Not Applicable	Not Applicable
